eventtitle;views;place;address;eventday;eventdate;request
ambiente;427;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Cosi fan tutte;269;Oper;60311 Frankfurt, Willy-Brandt-Platz;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Das Gesicht des Bösen;60;Kammerspiele;60311 Frankfurt, Neue Mainzer Straße 11;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Der große Kunstraub (DGKR);129;Bockenheimer Depot;60325 Frankfurt am Main, Carlo-Schmid-Platz 1;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Erzeugermarkt Konstablerwache;177;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Frankfurt Card Einzelkarte 2 Tage 2022/2023;21;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Frankfurt Card Gruppenkarte 1 Tag 2022/2023;21;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Frankfurt Card Gruppenkarte 2 Tage 2022/2023;21;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
FREILUFT Markt;380;Börsenplatz;60313 Frankfurt am Main, Börsenplatz;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Gibson Loves Saturdays;597;Gibson Club;60313 Frankfurt am Main, Zeil 77;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Hedda Gabler;242;Schauspielhaus;60311 Frankfurt, Neue Mainzer Straße 17;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Internationale Revue 21/22;399;Tigerpalast Varieté Theater;60313 Frankfurt am Main, Heiligkreuzgasse 16;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Klassisches BrauErlebnis;275;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Kommune;84;Megalomania Theater;60599 Frankfurt am Main, Offenbacher Landstraße 368;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Kurparkführung mit Besichtigung der Russischen Kirche;18;Vor dem Kaiser-Wilhelm-Bad, Haupteingang;61348 Bad Homburg;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Latin Summer;463;Latin Palace Changó;60311 Frankfurt, Münchener Straße 57;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Minkorrekt Live;140;Jahrhunderthalle;65929 Frankfurt am Main, Pfaffenwiese 301;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Musical Dinner Show - mit allen Sinnen;1095;Schlosshotel Molkenkur;69117 Heidelberg, Klingenteichstraße 31;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Night Queens;128;MOXY Frankfurt East;60314 Frankfurt am Main, Hanauer Landstraße 162;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Notorious;423;Cooky's;60311 Frankfurt, Am Salzhaus 4;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Penthouse Liebe;657;Adlib;60314 Frankfurt am Main, Schwedler Straße 8;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Rock around the Orient;13;Günes Theater;60326 Frankfurt am Main, Rebstöcker Straße 49d;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Skylight-Tour;272;Primus-Linie;60311 Frankfurt, Mainkai 36;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
The Other Side of the River - Kinotour mit Antonia …;20;Filmforum Höchst;65929 Frankfurt am Main, Emmerich-Josef-Straße 46a;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Velvet-Bar-Night;218;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Walid Raad - I thought I´d escaped my fate, but …;194;Künstlerhaus Mousonturm;60316 Frankfurt am Main, Waldschmidtstraße 4;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Walid Raad - Videoworks: Walid Raad;126;Künstlerhaus Mousonturm;60316 Frankfurt am Main, Waldschmidtstraße 4;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Waves of Iceland: Dark Ice;978;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Wenn eine von uns stirbt. Eine Begräbnisprobe;190;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Winterzauber auf dem Main;243;Primus-Linie;60311 Frankfurt, Mainkai 36;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Wochenmarkt Bornheim;271;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Wochenmarkt und Markthalle Höchst;164;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
X-It - Classic Rock & Prog’n’Roll;213;SCHANZ;63165 Mühlheim, Carl-Zeiss-Straße 6;Samstag;2022-02-12;2022-02-04T01:56:45.185348Z
Frankfurts größtes Speed Dating;2738;H'ugo's Frankfurt;60311 Frankfurt, Neue Rothofstrasse 21;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Bridges-Kammerorchester - Frames;327;Congress Park Hanau;63450 Hanau, Am Schlossplatz 1;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Call - Winter-Kammermusik;240;Landratsamt Hofheim Plenarsaal;65719 Hofheim, Am Kreishaus 1-5;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Cosi fan tutte;434;Oper;60311 Frankfurt, Willy-Brandt-Platz;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Das Gesicht des Bösen;440;Kammerspiele;60311 Frankfurt, Neue Mainzer Straße 11;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Die heilige Johanna der Schlachthöfe;223;Megalomania Theater;60599 Frankfurt am Main, Offenbacher Landstraße 368;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Fabrice Mazliah/Work of Act - Duet #1;413;Künstlerhaus Mousonturm;60316 Frankfurt am Main, Waldschmidtstraße 4;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Fabrice Mazliah/Work of Act - Duet #4: sonâmesonhameçon;411;Künstlerhaus Mousonturm;60316 Frankfurt am Main, Waldschmidtstraße 4;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Frankfurt Card Einzelkarte 2 Tage 2022/2023;193;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Frankfurt Card Gruppenkarte 1 Tag 2022/2023;190;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Frankfurt Card Gruppenkarte 2 Tage 2022/2023;190;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Fraport Skyliners - MHP Riesen Ludwigsburg;1243;Fraport Arena;65929 Frankfurt am Main, Silostraße 46;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Gankino Circus - Bei den Finnen;1095;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Internationale Revue 21/22;770;Tigerpalast Varieté Theater;60313 Frankfurt am Main, Heiligkreuzgasse 16;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Konzert des Bridges-Kammerorchesters im …;242;Hanau;63450 Hanau;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Maite Kelly - Die Neue Show - Live 2021 + 2022;1174;bigBOX Allgäu;87435 Kempten, Kotterner Str. 64;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Navid Kermani;406;Schauspielhaus;60311 Frankfurt, Neue Mainzer Straße 17;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Nicolai Friedrich - Magie ganz nah;416;Zeltpalast an der Commerzbank Arena;60528 Frankfurt am Main, Mörfelder Landstraße 362;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Öffentliche Führung;460;Römerkastell Saalburg;61350 Bad Homburg, Am Römerkastell 1;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Prunk und Prominenz auf der Promenade;100;Treffpunkt: Kaiser-Friedrich-Promenade Nr. 7;61348 Bad Homburg, (gegenüber Finanzamt);Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Rapunzel-Report - Stefani Kunkel;418;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Runway – (B)eautiful Ebene;237;Hauptwache Frankfurt;60313 Frankfurt am Main;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
The Music Of James Bond & More - All The Songs – All …;1840;Offenbach Capitol;63067 Offenbach, Goethestraße 1;Sonntag;2022-02-06;2022-02-06T02:19:11.868130Z
Runway – (B)eautiful Ebene;1478;Hauptwache Frankfurt;60313 Frankfurt am Main;Montag;2022-02-07;2022-02-06T02:19:13.885105Z
Der große Kunstraub (DGKR);168;Bockenheimer Depot;60325 Frankfurt am Main, Carlo-Schmid-Platz 1;Montag;2022-02-07;2022-02-06T02:19:13.885105Z
Falco- Das Musical;927;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Montag;2022-02-07;2022-02-06T02:19:13.885105Z
Frankfurt Card Einzelkarte 2 Tage 2022/2023;59;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Montag;2022-02-07;2022-02-06T02:19:13.885105Z
Frankfurt Card Gruppenkarte 1 Tag 2022/2023;59;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Montag;2022-02-07;2022-02-06T02:19:13.885105Z
Frankfurt Card Gruppenkarte 2 Tage 2022/2023;59;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Montag;2022-02-07;2022-02-06T02:19:13.885105Z
Monday Mood;1036;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Montag;2022-02-07;2022-02-06T02:19:13.885105Z
Stimmen einer Stadt IX;341;Kammerspiele;60311 Frankfurt, Neue Mainzer Straße 11;Montag;2022-02-07;2022-02-06T02:19:13.885105Z
Walid Raad - Artist Talk: Walid Raad;1426;Künstlerhaus Mousonturm;60316 Frankfurt am Main, Waldschmidtstraße 4;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Azubi Speed Dating;294;Börsenplatz;60313 Frankfurt am Main, Börsenplatz;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Azubi Speed Dating 2022;196;IHK Frankfurt am Main;60313 Frankfurt am Main, Börsenplatz 4;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Florian Weiss´ Woodoism;211;Kulturzentrum 'Die Fabrik';60598 Frankfurt am Main, Mittlerer Hasenpfad 5;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Frankfurt Card Einzelkarte 2 Tage 2022/2023;41;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Frankfurt Card Gruppenkarte 1 Tag 2022/2023;41;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Frankfurt Card Gruppenkarte 2 Tage 2022/2023;41;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Herr Puntila und sein Knecht Matti;162;Megalomania Theater;60599 Frankfurt am Main, Offenbacher Landstraße 368;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Lesekreis Frankfurt: Was ist die Linke? — Was ist …;40;KOZ, Studierendenhau Uni Frankfurt;60325 Frankfurt am Main, Mertonstraße 26;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Runway – (B)eautiful Ebene;128;Hauptwache Frankfurt;60313 Frankfurt am Main;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Wochenmarkt Sachsenhausen;277;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Wochenmarkt und Markthalle Höchst;323;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Dienstag;2022-02-08;2022-02-06T02:19:15.842955Z
Jakob Heymann - Volle Akkus, leere Herzen;1737;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Carl Hegemann & Christoph Menke - Dramaturgie des …;165;Künstlerhaus Mousonturm;60316 Frankfurt am Main, Waldschmidtstraße 4;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Der große Kunstraub (DGKR);177;Bockenheimer Depot;60325 Frankfurt am Main, Carlo-Schmid-Platz 1;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Frankfurt Card Einzelkarte 2 Tage 2022/2023;39;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Frankfurt Card Gruppenkarte 1 Tag 2022/2023;39;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Frankfurt Card Gruppenkarte 2 Tage 2022/2023;39;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Franziska Biermann - Jacky Marrone;562;Literaturhaus Frankfurt;60311 Frankfurt, Schöne Aussicht 2;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Herr Puntila und sein Knecht Matti;116;Megalomania Theater;60599 Frankfurt am Main, Offenbacher Landstraße 368;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Löwen Frankfurt;333;Löwen Frankfurt;60386 Frankfurt am Main, Am Bornheimer Hang 4;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Martinsvierteler Markt;365;Riegerplatz;64289 Darmstadt;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Runway – (B)eautiful Ebene;122;Hauptwache Frankfurt;60313 Frankfurt am Main;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
The Lumineers;353;Jahrhunderthalle;65929 Frankfurt am Main, Pfaffenwiese 301;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Wednesday Vibes;857;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Wochenmarkt Bornheim;366;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Wochenmarkt Rödelheim;295;Wochenmarkt Rödelheim;60489 Frankfurt am Main, Arthur-Stern-Platz;Mittwoch;2022-02-09;2022-02-06T02:19:17.987752Z
Abschied von den Eltern;370;Kammerspiele;60311 Frankfurt, Neue Mainzer Straße 11;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Erzeugermarkt Konstablerwache;272;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Frankfurt Card Einzelkarte 2 Tage 2022/2023;39;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Frankfurt Card Gruppenkarte 1 Tag 2022/2023;39;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Frankfurt Card Gruppenkarte 2 Tage 2022/2023;39;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Frederick van der Sonne und Tobias Christian Mayer;688;Stadthalle Hofheim am Taunus;65719 Hofheim, Chinonplatz 4;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Internationale Revue 21/22;622;Tigerpalast Varieté Theater;60313 Frankfurt am Main, Heiligkreuzgasse 16;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Kaisermarkt;256;Kaisermarkt;60329 Frankfurt am Main, Kaiserstraße 81;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Muddy What?;79;Die FABRIK;60598 Frankfurt am Main, Mittlerer Hasenpfad 5;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Runway – (B)eautiful Ebene;90;Hauptwache Frankfurt;60313 Frankfurt am Main;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Soirée am Dom: Was verlieren wir, wenn der Wald …;231;Haus am Dom;60311 Frankfurt, Domplatz 3;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Spotlight;737;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Stefani Kunkel: Im Winde verlebt;342;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
The Music Of James Bond & More - All The Songs – All …;742;Theater;65428 Rüsselsheim, Am Treff 7;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Thorsten Bär  - Der Bär ist los!;2259;Neue Stadthalle;63225 Langen, Südliche Ringstraße 77;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
Urban Club Band;810;Gibson Club;60313 Frankfurt am Main, Zeil 77;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
WORTMELDUNGEN-Literaturpreis - Shortlist-Abend;608;Literaturhaus Frankfurt;60311 Frankfurt, Schöne Aussicht 2;Donnerstag;2022-02-10;2022-02-06T02:19:20.037706Z
ambiente;7759;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Bicep Aftershow Party;457;Zoom;60386 Frankfurt am Main, Carl-Benz-Straße 23;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
BICEP - Aftershow Party;546;Zoom;60386 Frankfurt am Main, Carl-Benz-Straße 23;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Blumenmarkt Liebfrauenberg;158;Liebfrauenberg;60313 Frankfurt am Main, Liebfrauenberg;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Das magische BrauErlebnis;338;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Der große Kunstraub (DGKR);174;Bockenheimer Depot;60325 Frankfurt am Main, Carlo-Schmid-Platz 1;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Frankfurt Card Einzelkarte 2 Tage 2022/2023;47;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Frankfurt Card Gruppenkarte 1 Tag 2022/2023;47;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Frankfurt Card Gruppenkarte 2 Tage 2022/2023;47;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Frankfurts größtes Speed Dating;481;H'ugo's Frankfurt;60311 Frankfurt, Neue Rothofstrasse 21;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Gallusmarkt;287;Gallusmarkt;60326 Frankfurt am Main, Frankenallee 183;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
hr-Sinfoniekonzert | Peer Gynt;648;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Im Fluss - Live-Multivisionsshow;499;Stadthalle Hofheim am Taunus;65719 Hofheim, Chinonplatz 4;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Internationale Revue 21/22;521;Tigerpalast Varieté Theater;60313 Frankfurt am Main, Heiligkreuzgasse 16;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Kommune - Premiere;92;Megalomania Theater;60599 Frankfurt am Main, Offenbacher Landstraße 368;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Lärm. Blindes sehen. Blinde sehen!;314;Schauspielhaus;60311 Frankfurt, Neue Mainzer Straße 17;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Latin Feeling;619;Latin Palace Changó;60311 Frankfurt, Münchener Straße 57;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Musical Dinner Show - mit allen Sinnen;1092;Schlosshotel Molkenkur;69117 Heidelberg, Klingenteichstraße 31;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Nicolai Friedrich - Magie ganz nah;220;Zeltpalast an der Commerzbank Arena;60528 Frankfurt am Main, Mörfelder Landstraße 362;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Penthouse Liebe;856;Adlib;60314 Frankfurt am Main, Schwedler Straße 8;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Rev. Gregory M. Kelly & The Best of Harlem Gospel - …;423;Kurtheater Bad Homburg;61348 Bad Homburg, Louisenstraße 58;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
See You;249;Kammerspiele;60311 Frankfurt, Neue Mainzer Straße 11;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Skinny Jeans feat. Yanni;35;O'Reilly's;60329 Frankfurt am Main, Am Hauptbahnhof 4;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Stadtführung;240;Tourist Info + Service im Kurhaus;61348 Bad Homburg, Louisenstr. 58;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Stammgäste – von Michael Herl;332;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Urban Friday;535;Cooky's;60311 Frankfurt, Am Salzhaus 4;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Velvet-Bar-Night;691;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Walid Raad - Videoworks: Walid Raad;122;Künstlerhaus Mousonturm;60316 Frankfurt am Main, Waldschmidtstraße 4;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Winterzauber auf dem Main;434;Primus-Linie;60311 Frankfurt, Mainkai 36;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Wochenmarkt Sachsenhausen;224;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
Wochenmarkt und Markthalle Höchst;236;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Freitag;2022-02-11;2022-02-06T02:19:22.420306Z
ambiente;590;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Cosi fan tutte;352;Oper;60311 Frankfurt, Willy-Brandt-Platz;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Das Gesicht des Bösen;112;Kammerspiele;60311 Frankfurt, Neue Mainzer Straße 11;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Der große Kunstraub (DGKR);184;Bockenheimer Depot;60325 Frankfurt am Main, Carlo-Schmid-Platz 1;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Erzeugermarkt Konstablerwache;235;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Frankfurt Card Einzelkarte 2 Tage 2022/2023;47;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Frankfurt Card Gruppenkarte 1 Tag 2022/2023;47;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Frankfurt Card Gruppenkarte 2 Tage 2022/2023;47;Tourist Information;60329 Frankfurt am Main, Im Hauptbahnhof;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
FREILUFT Markt;438;Börsenplatz;60313 Frankfurt am Main, Börsenplatz;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Gibson Loves Saturdays;729;Gibson Club;60313 Frankfurt am Main, Zeil 77;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Hedda Gabler;318;Schauspielhaus;60311 Frankfurt, Neue Mainzer Straße 17;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Internationale Revue 21/22;533;Tigerpalast Varieté Theater;60313 Frankfurt am Main, Heiligkreuzgasse 16;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Klassisches BrauErlebnis;357;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Kommune;107;Megalomania Theater;60599 Frankfurt am Main, Offenbacher Landstraße 368;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Kurparkführung mit Besichtigung der Russischen Kirche;83;Vor dem Kaiser-Wilhelm-Bad, Haupteingang;61348 Bad Homburg;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Latin Summer;596;Latin Palace Changó;60311 Frankfurt, Münchener Straße 57;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Minkorrekt Live;351;Jahrhunderthalle;65929 Frankfurt am Main, Pfaffenwiese 301;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Musical Dinner Show - mit allen Sinnen;1147;Schlosshotel Molkenkur;69117 Heidelberg, Klingenteichstraße 31;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Night Queens;155;MOXY Frankfurt East;60314 Frankfurt am Main, Hanauer Landstraße 162;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Notorious;534;Cooky's;60311 Frankfurt, Am Salzhaus 4;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Penthouse Liebe;836;Adlib;60314 Frankfurt am Main, Schwedler Straße 8;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Rock around the Orient;46;Günes Theater;60326 Frankfurt am Main, Rebstöcker Straße 49d;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Skylight-Tour;417;Primus-Linie;60311 Frankfurt, Mainkai 36;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
The Other Side of the River - Kinotour mit Antonia …;52;Filmforum Höchst;65929 Frankfurt am Main, Emmerich-Josef-Straße 46a;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Velvet-Bar-Night;261;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Walid Raad - I thought I´d escaped my fate, but …;231;Künstlerhaus Mousonturm;60316 Frankfurt am Main, Waldschmidtstraße 4;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
Walid Raad - Videoworks: Walid Raad;152;Künstlerhaus Mousonturm;60316 Frankfurt am Main, Waldschmidtstraße 4;Samstag;2022-02-12;2022-02-06T02:19:24.337422Z
